ID_AREAS_PRIORITARIAS_SBN_2022;AREA_M2;EXP_ALAG;EXP_DESL;EXP_INUN;EXP_ONDA;VUL_ALAG;VUL_DESL;VUL_INUN;VUL_ONDA;AC_ALAG;AC_DESL;AC_INUN;AC_ONDA;CON_AMB;CON_ANT;CON_TOT;SBN_ALAG;SBN_DESL;SBN_INUN;SBN_ONDA;GEOMETRIA
559;113531.42;1.35;0.0;0.0;2.25;4.75;;;3.6;3.05;;;2.93;1.25;1.67;1.46;2.26;;;2.2;MULTIPOLYGON (((613592.76 7806519.86, 613704.58 7806693.19, 613603.11 7806874.20, 613389.84 7806881.89, 613278.02 7806708.56, 613379.49 7806527.55, 613592.76 7806519.86)))
560;113521.08;1.65;0.0;0.0;3.5;4.8;;;3.65;3.22;;;3.58;3.75;1.67;2.71;2.97;;;3.15;MULTIPOLYGON (((613572.06 7805811.22, 613683.87 7805984.53, 613582.41 7806165.54, 613369.14 7806173.22, 613257.33 7805999.91, 613358.79 7805818.91, 613572.06 7805811.22)))
561;113523.22;1.75;0.0;0.0;3.6;4.55;;;3.0;3.15;;;3.3;1.25;0.0;0.63;1.89;;;1.97;MULTIPOLYGON (((613257.33 7805999.91, 613369.14 7806173.22, 613267.68 7806354.23, 613054.41 7806361.91, 612942.60 7806188.60, 613044.06 7806007.59, 613257.33 7805999.91)))
562;113524.11;1.35;0.0;0.0;3.45;4.05;;;3.05;2.7;;;3.25;3.75;0.0;1.88;2.29;;;2.57;MULTIPOLYGON (((613897.14 7805976.85, 614008.95 7806150.16, 613907.50 7806331.17, 613694.22 7806338.86, 613582.41 7806165.54, 613683.87 7805984.53, 613897.14 7805976.85)))
563;113535.69;0.6;1.83;0.0;2.55;4.0;4.5;;2.7;2.3;3.17;;2.63;3.75;0.0;1.88;2.09;2.53;;2.26;MULTIPOLYGON (((612963.28 7806897.26, 613075.09 7807070.59, 612973.62 7807251.61, 612760.34 7807259.29, 612648.54 7807085.96, 612750.01 7806904.94, 612963.28 7806897.26)))
564;113537.82;1.7;0.06;0.0;2.9;4.55;4.3;;4.0;3.13;2.18;;3.45;1.25;0.0;0.63;1.88;1.41;;2.04;MULTIPOLYGON (((612648.54 7807085.96, 612760.34 7807259.29, 612658.87 7807440.31, 612445.59 7807448.00, 612333.79 7807274.66, 612435.26 7807093.64, 612648.54 7807085.96)))
565;113538.72;0.3;0.01;0.0;2.85;4.1;4.45;;2.95;2.2;2.23;;2.9;3.75;1.67;2.71;2.46;2.47;;2.81;MULTIPOLYGON (((613288.37 7807062.90, 613400.18 7807236.24, 613298.72 7807417.26, 613085.43 7807424.94, 612973.62 7807251.61, 613075.09 7807070.59, 613288.37 7807062.90)))
566;113540.86;0.25;0.47;0.0;2.15;3.85;4.4;;2.6;2.05;2.44;;2.38;2.5;0.0;1.25;1.65;1.85;;1.82;MULTIPOLYGON (((612973.62 7807251.61, 613085.43 7807424.94, 612983.96 7807605.96, 612770.68 7807613.65, 612658.87 7807440.31, 612760.34 7807259.29, 612973.62 7807251.61)))
567;113530.52;1.4;0.0;0.0;3.25;4.2;;;3.35;2.8;;;3.3;5.0;0.0;2.5;2.65;;;2.9;MULTIPOLYGON (((612952.94 7806542.92, 613064.75 7806716.25, 612963.28 7806897.26, 612750.01 7806904.94, 612638.20 7806731.62, 612739.67 7806550.61, 612952.94 7806542.92)))
568;113532.66;1.55;0.02;0.0;3.1;4.5;4.35;;3.75;3.03;2.18;;3.43;1.25;0.0;0.63;1.83;1.41;;2.03;MULTIPOLYGON (((612638.20 7806731.62, 612750.01 7806904.94, 612648.54 7807085.96, 612435.26 7807093.64, 612323.46 7806920.32, 612424.93 7806739.30, 612638.20 7806731.62)))
569;113533.55;1.3;0.0;0.0;2.45;4.65;;;4.2;2.98;;;3.33;2.5;1.67;2.09;2.54;;;2.71;MULTIPOLYGON (((613278.02 7806708.56, 613389.84 7806881.89, 613288.37 7807062.90, 613075.09 7807070.59, 612963.28 7806897.26, 613064.75 7806716.25, 613278.02 7806708.56)))
570;113530.17;0.75;0.0;1.48;3.15;4.2;;3.66;3.25;2.48;;2.57;3.2;3.75;3.33;3.54;3.01;;3.06;3.37;MULTIPOLYGON (((614547.32 7806308.11, 614659.14 7806481.43, 614557.68 7806662.44, 614344.41 7806670.13, 614232.59 7806496.81, 614334.04 7806315.80, 614547.32 7806308.11)))
571;113532.31;1.15;0.0;0.0;2.6;4.35;;;3.6;2.75;;;3.1;1.25;1.67;1.46;2.11;;;2.28;MULTIPOLYGON (((614232.59 7806496.81, 614344.41 7806670.13, 614242.95 7806851.14, 614029.67 7806858.83, 613917.85 7806685.50, 614019.31 7806504.49, 614232.59 7806496.81)))
572;113533.19;0.8;0.0;3.55;3.2;4.2;;3.75;3.65;2.5;;3.65;3.43;3.75;1.67;2.71;2.61;;3.18;3.07;MULTIPOLYGON (((614872.42 7806473.75, 614984.24 7806647.07, 614882.79 7806828.09, 614669.51 7806835.77, 614557.68 7806662.44, 614659.14 7806481.43, 614872.42 7806473.75)))
573;113535.33;0.8;0.0;0.0;2.9;4.55;;;3.65;2.68;;;3.28;0.0;1.67;0.84;1.76;;;2.06;MULTIPOLYGON (((614557.68 7806662.44, 614669.51 7806835.77, 614568.05 7807016.79, 614354.77 7807024.48, 614242.95 7806851.14, 614344.41 7806670.13, 614557.68 7806662.44)))
574;113525.0;1.3;0.0;1.22;3.35;4.15;;3.84;3.75;2.73;;2.53;3.55;3.75;0.0;1.88;2.3;;2.21;2.72;MULTIPOLYGON (((614536.95 7805953.79, 614648.77 7806127.10, 614547.32 7806308.11, 614334.04 7806315.80, 614222.23 7806142.48, 614323.68 7805961.47, 614536.95 7805953.79)))
575;113527.14;0.8;0.0;0.21;2.75;4.05;;3.72;3.15;2.42;;1.97;2.95;1.25;1.67;1.46;1.94;;1.72;2.21;MULTIPOLYGON (((614222.23 7806142.48, 614334.04 7806315.80, 614232.59 7806496.81, 614019.31 7806504.49, 613907.50 7806331.17, 614008.95 7806150.16, 614222.23 7806142.48)))
576;113528.02;1.2;0.0;0.17;3.1;4.7;;3.94;4.1;2.95;;2.06;3.6;2.5;0.0;1.25;2.1;;1.66;2.42;MULTIPOLYGON (((614862.05 7806119.42, 614973.87 7806292.74, 614872.42 7806473.75, 614659.14 7806481.43, 614547.32 7806308.11, 614648.77 7806127.10, 614862.05 7806119.42)))
577;113539.61;0.2;0.0;0.0;1.9;3.95;;;2.6;2.08;;;2.25;2.5;1.67;2.09;2.09;;;2.17;MULTIPOLYGON (((613928.21 7807039.85, 614040.03 7807213.18, 613938.56 7807394.20, 613725.28 7807401.89, 613613.46 7807228.55, 613714.93 7807047.53, 613928.21 7807039.85)))
578;113541.75;0.8;0.0;0.0;2.5;4.8;;;3.95;2.8;;;3.23;2.5;1.67;2.09;2.44;;;2.66;MULTIPOLYGON (((613613.46 7807228.55, 613725.28 7807401.89, 613623.81 7807582.91, 613410.53 7807590.59, 613298.72 7807417.26, 613400.18 7807236.24, 613613.46 7807228.55)))
579;113542.64;0.35;0.0;0.0;1.9;4.1;;;2.6;2.22;;;2.25;2.5;1.67;2.09;2.16;;;2.17;MULTIPOLYGON (((614253.31 7807205.49, 614365.13 7807378.83, 614263.67 7807559.86, 614050.38 7807567.54, 613938.56 7807394.20, 614040.03 7807213.18, 614253.31 7807205.49)))
580;113544.78;0.2;0.0;0.0;1.65;3.95;;;2.6;2.08;;;2.13;2.5;1.67;2.09;2.09;;;2.11;MULTIPOLYGON (((613938.56 7807394.20, 614050.38 7807567.54, 613948.92 7807748.57, 613735.63 7807756.25, 613623.81 7807582.91, 613725.28 7807401.89, 613938.56 7807394.20)))
581;113534.45;0.75;0.0;0.0;2.25;4.3;;;3.45;2.53;;;2.85;3.75;3.33;3.54;3.04;;;3.2;MULTIPOLYGON (((613917.85 7806685.50, 614029.67 7806858.83, 613928.21 7807039.85, 613714.93 7807047.53, 613603.11 7806874.20, 613704.58 7806693.19, 613917.85 7806685.50)))
582;113536.58;1.0;0.0;0.0;2.55;4.85;;;4.3;2.93;;;3.43;5.0;1.67;3.34;3.14;;;3.39;MULTIPOLYGON (((613603.11 7806874.20, 613714.93 7807047.53, 613613.46 7807228.55, 613400.18 7807236.24, 613288.37 7807062.90, 613389.84 7806881.89, 613603.11 7806874.20)))
583;113537.47;1.05;0.0;0.0;2.75;4.35;;;3.5;2.7;;;3.13;2.5;1.67;2.09;2.4;;;2.61;MULTIPOLYGON (((614242.95 7806851.14, 614354.77 7807024.48, 614253.31 7807205.49, 614040.03 7807213.18, 613928.21 7807039.85, 614029.67 7806858.83, 614242.95 7806851.14)))
584;113512.88;1.55;0.0;0.09;3.65;4.2;;4.06;2.8;2.88;;2.07;3.22;1.25;1.67;1.46;2.17;;1.77;2.34;MULTIPOLYGON (((613236.64 7805291.30, 613348.45 7805464.60, 613246.99 7805645.60, 613033.72 7805653.28, 612921.92 7805479.98, 613023.38 7805298.98, 613236.64 7805291.30)))
585;113515.02;1.55;0.0;0.0;3.7;4.35;;;3.25;2.95;;;3.48;1.25;1.67;1.46;2.21;;;2.47;MULTIPOLYGON (((612921.92 7805479.98, 613033.72 7805653.28, 612932.26 7805834.28, 612718.99 7805841.97, 612607.19 7805668.66, 612708.66 7805487.66, 612921.92 7805479.98)))
586;113515.91;1.55;0.0;0.0;3.05;4.9;;;3.65;3.23;;;3.35;2.5;0.0;1.25;2.24;;;2.3;MULTIPOLYGON (((613561.71 7805456.91, 613673.52 7805630.22, 613572.06 7805811.22, 613358.79 7805818.91, 613246.99 7805645.60, 613348.45 7805464.60, 613561.71 7805456.91)))
587;113518.05;1.6;0.0;0.05;3.5;4.65;;4.18;3.2;3.13;;2.11;3.35;1.25;0.0;0.63;1.88;;1.37;1.99;MULTIPOLYGON (((613246.99 7805645.60, 613358.79 7805818.91, 613257.33 7805999.91, 613044.06 7806007.59, 612932.26 7805834.28, 613033.72 7805653.28, 613246.99 7805645.60)))
588;113507.71;1.05;0.0;0.0;3.25;3.95;;;3.3;2.5;;;3.28;1.25;1.67;1.46;1.98;;;2.37;MULTIPOLYGON (((613226.29 7804937.01, 613338.10 7805110.31, 613236.64 7805291.30, 613023.38 7805298.98, 612911.58 7805125.68, 613013.04 7804944.70, 613226.29 7804937.01)))
589;113509.84;1.6;0.0;0.0;3.4;4.15;;;3.6;2.88;;;3.5;1.25;0.0;0.63;1.76;;;2.07;MULTIPOLYGON (((612911.58 7805125.68, 613023.38 7805298.98, 612921.92 7805479.98, 612708.66 7805487.66, 612596.86 7805314.36, 612698.32 7805133.37, 612911.58 7805125.68)))
590;113510.74;0.7;0.0;0.11;3.6;3.95;;3.89;2.55;2.33;;2.0;3.08;1.25;0.0;0.63;1.48;;1.32;1.86;MULTIPOLYGON (((613551.36 7805102.62, 613663.17 7805275.92, 613561.71 7805456.91, 613348.45 7805464.60, 613236.64 7805291.30, 613338.10 7805110.31, 613551.36 7805102.62)))
591;113522.32;1.55;0.0;0.0;3.4;4.2;;;3.4;2.88;;;3.4;3.75;0.0;1.88;2.38;;;2.64;MULTIPOLYGON (((612617.53 7806022.97, 612729.33 7806196.28, 612627.87 7806377.29, 612414.60 7806384.97, 612302.79 7806211.65, 612404.26 7806030.65, 612617.53 7806022.97)))
592;113524.46;1.25;0.0;0.0;3.5;4.15;;;3.45;2.7;;;3.48;3.75;0.0;1.88;2.29;;;2.68;MULTIPOLYGON (((612302.79 7806211.65, 612414.60 7806384.97, 612313.13 7806565.98, 612099.85 7806573.67, 611988.06 7806400.35, 612089.53 7806219.34, 612302.79 7806211.65)))
593;113525.35;1.3;0.0;0.0;3.4;4.4;;;3.7;2.85;;;3.55;2.5;1.67;2.09;2.47;;;2.82;MULTIPOLYGON (((612942.60 7806188.60, 613054.41 7806361.91, 612952.94 7806542.92, 612739.67 7806550.61, 612627.87 7806377.29, 612729.33 7806196.28, 612942.60 7806188.60)))
594;113527.49;1.2;0.0;0.0;3.25;4.35;;;3.95;2.78;;;3.6;2.5;0.0;1.25;2.01;;;2.42;MULTIPOLYGON (((612627.87 7806377.29, 612739.67 7806550.61, 612638.20 7806731.62, 612424.93 7806739.30, 612313.13 7806565.98, 612414.60 7806384.97, 612627.87 7806377.29)))
595;113517.15;1.5;0.0;0.0;3.55;4.65;;;3.45;3.08;;;3.5;1.25;0.0;0.63;1.86;;;2.07;MULTIPOLYGON (((612607.19 7805668.66, 612718.99 7805841.97, 612617.53 7806022.97, 612404.26 7806030.65, 612292.46 7805857.34, 612393.93 7805676.34, 612607.19 7805668.66)))
596;113519.29;1.45;0.0;0.0;3.65;4.2;;;3.5;2.83;;;3.58;3.75;0.0;1.88;2.36;;;2.73;MULTIPOLYGON (((612292.46 7805857.34, 612404.26 7806030.65, 612302.79 7806211.65, 612089.53 7806219.34, 611977.73 7806046.03, 612079.20 7805865.03, 612292.46 7805857.34)))
597;113520.18;1.75;0.0;0.0;3.65;4.75;;;3.65;3.25;;;3.65;1.25;0.0;0.63;1.94;;;2.14;MULTIPOLYGON (((612932.26 7805834.28, 613044.06 7806007.59, 612942.60 7806188.60, 612729.33 7806196.28, 612617.53 7806022.97, 612718.99 7805841.97, 612932.26 7805834.28)))
598;113516.8;1.3;2.12;0.14;3.5;4.45;2.6;4.22;4.3;2.88;2.36;2.18;3.9;2.5;0.0;1.25;2.07;1.81;1.72;2.58;MULTIPOLYGON (((614201.51 7805433.85, 614313.32 7805607.16, 614211.87 7805788.16, 613998.60 7805795.85, 613886.79 7805622.54, 613988.24 7805441.54, 614201.51 7805433.85)))
599;113518.94;1.45;0.0;0.0;3.6;4.25;;;3.7;2.85;;;3.65;2.5;0.0;1.25;2.05;;;2.45;MULTIPOLYGON (((613886.79 7805622.54, 613998.60 7805795.85, 613897.14 7805976.85, 613683.87 7805984.53, 613572.06 7805811.22, 613673.52 7805630.22, 613886.79 7805622.54)))
600;113519.83;1.5;0.17;0.13;3.3;4.35;2.8;4.09;4.2;2.93;1.49;2.11;3.75;2.5;1.67;2.09;2.51;1.79;2.1;2.92;MULTIPOLYGON (((614526.59 7805599.47, 614638.41 7805772.79, 614536.95 7805953.79, 614323.68 7805961.47, 614211.87 7805788.16, 614313.32 7805607.16, 614526.59 7805599.47)))
601;113521.97;1.15;0.0;0.0;3.55;4.2;;;3.75;2.68;;;3.65;2.5;0.0;1.25;1.97;;;2.45;MULTIPOLYGON (((614211.87 7805788.16, 614323.68 7805961.47, 614222.23 7806142.48, 614008.95 7806150.16, 613897.14 7805976.85, 613998.60 7805795.85, 614211.87 7805788.16)))
602;113511.63;0.9;0.25;2.17;2.85;4.1;2.5;4.18;4.1;2.5;1.38;3.18;3.47;3.75;1.67;2.71;2.61;2.05;2.95;3.09;MULTIPOLYGON (((614191.14 7805079.56, 614302.96 7805252.86, 614201.51 7805433.85, 613988.24 7805441.54, 613876.43 7805268.23, 613977.88 7805087.24, 614191.14 7805079.56)))
603;113513.77;1.15;0.46;0.0;3.45;4.4;2.6;;4.0;2.78;1.53;;3.73;3.75;1.67;2.71;2.75;2.12;;3.22;MULTIPOLYGON (((613876.43 7805268.23, 613988.24 7805441.54, 613886.79 7805622.54, 613673.52 7805630.22, 613561.71 7805456.91, 613663.17 7805275.92, 613876.43 7805268.23)))
604;113514.66;0.8;0.01;3.05;3.0;4.0;2.35;4.18;3.8;2.4;1.18;3.62;3.4;3.75;0.0;1.88;2.14;1.53;2.75;2.64;MULTIPOLYGON (((614516.22 7805245.17, 614628.04 7805418.48, 614526.59 7805599.47, 614313.32 7805607.16, 614201.51 7805433.85, 614302.96 7805252.86, 614516.22 7805245.17)))
605;113532.41;0.3;0.0;0.0;2.5;4.85;;;4.45;2.58;;;3.48;0.0;1.67;0.84;1.71;;;2.16;MULTIPOLYGON (((618061.21 7806004.11, 618173.06 7806177.43, 618071.63 7806358.45, 617858.35 7806366.13, 617746.50 7806192.81, 617847.93 7806011.80, 618061.21 7806004.11)))
606;113534.56;0.25;0.0;0.0;1.9;4.95;;;4.4;2.6;;;3.15;0.0;1.67;0.84;1.72;;;2.0;MULTIPOLYGON (((617746.50 7806192.81, 617858.35 7806366.13, 617756.91 7806547.15, 617543.63 7806554.84, 617431.78 7806381.51, 617533.22 7806200.50, 617746.50 7806192.81)))
607;113535.43;0.4;0.0;0.0;2.7;4.7;;;4.5;2.55;;;3.6;1.25;1.67;1.46;2.01;;;2.53;MULTIPOLYGON (((618386.35 7806169.75, 618498.20 7806343.07, 618396.77 7806524.09, 618183.49 7806531.78, 618071.63 7806358.45, 618173.06 7806177.43, 618386.35 7806169.75)))
608;113547.91;0.35;1.32;0.0;2.9;4.2;4.45;;4.05;2.28;2.89;;3.47;0.0;0.0;0.0;1.14;1.45;;1.74;MULTIPOLYGON (((618092.47 7807067.15, 618204.33 7807240.49, 618102.89 7807421.52, 617889.60 7807429.20, 617777.74 7807255.86, 617879.18 7807074.84, 618092.47 7807067.15)))
609;113548.78;0.5;0.0;0.0;3.1;4.1;;;3.55;2.3;;;3.33;1.25;1.67;1.46;1.88;;;2.4;MULTIPOLYGON (((618732.35 7807044.09, 618844.21 7807217.43, 618742.78 7807398.46, 618529.48 7807406.15, 618417.62 7807232.81, 618519.05 7807051.78, 618732.35 7807044.09)))
610;113550.93;0.1;0.0;0.0;2.6;3.9;;;3.4;2.0;;;3.0;1.25;1.67;1.46;1.73;;;2.23;MULTIPOLYGON (((618417.62 7807232.81, 618529.48 7807406.15, 618428.04 7807587.18, 618214.75 7807594.86, 618102.89 7807421.52, 618204.33 7807240.49, 618417.62 7807232.81)))
611;113540.59;0.45;0.0;0.0;2.65;4.75;;;4.6;2.6;;;3.63;0.0;1.67;0.84;1.72;;;2.24;MULTIPOLYGON (((618396.77 7806524.09, 618508.63 7806697.42, 618407.20 7806878.44, 618193.91 7806886.13, 618082.05 7806712.79, 618183.49 7806531.78, 618396.77 7806524.09)))
612;113542.74;0.0;0.01;0.0;3.2;;1.85;;2.1;0.0;0.93;;3.9;0.0;1.67;0.84;0.0;0.89;;2.37;MULTIPOLYGON (((618082.05 7806712.79, 618193.91 7806886.13, 618092.47 7807067.15, 617879.18 7807074.84, 617767.33 7806901.50, 617868.76 7806720.48, 618082.05 7806712.79)))
613;113543.61;1.1;0.0;0.0;3.0;4.6;;;4.6;2.85;;;3.8;1.25;3.33;2.29;2.57;;;3.05;MULTIPOLYGON (((618721.92 7806689.73, 618833.78 7806863.07, 618732.35 7807044.09, 618519.05 7807051.78, 618407.20 7806878.44, 618508.63 7806697.42, 618721.92 7806689.73)))
614;113519.05;0.35;0.0;0.0;2.95;4.1;;;2.8;2.22;;;2.88;2.5;1.67;2.09;2.16;;;2.49;MULTIPOLYGON (((617715.25 7805129.85, 617827.10 7805303.16, 617725.67 7805484.16, 617512.39 7805491.85, 617400.55 7805318.54, 617501.98 7805137.54, 617715.25 7805129.85)))
615;113521.2;0.45;0.0;0.0;3.35;3.85;;;2.25;2.15;;;2.8;2.5;3.33;2.92;2.54;;;2.86;MULTIPOLYGON (((617400.55 7805318.54, 617512.39 7805491.85, 617410.96 7805672.85, 617197.68 7805680.54, 617085.84 7805507.22, 617187.28 7805326.22, 617400.55 7805318.54)))
616;113522.07;0.2;0.0;2.67;2.6;4.0;;2.75;2.65;2.1;;2.71;2.63;2.5;1.67;2.09;2.09;;2.4;2.36;MULTIPOLYGON (((618040.37 7805295.47, 618152.22 7805468.78, 618050.79 7805649.79, 617837.52 7805657.47, 617725.67 7805484.16, 617827.10 7805303.16, 618040.37 7805295.47)))
617;113524.22;0.35;0.0;0.91;2.65;4.0;;2.74;2.6;2.17;;1.83;2.63;3.75;1.67;2.71;2.44;;2.27;2.67;MULTIPOLYGON (((617725.67 7805484.16, 617837.52 7805657.47, 617736.08 7805838.48, 617522.81 7805846.17, 617410.96 7805672.85, 617512.39 7805491.85, 617725.67 7805484.16)))
618;113513.88;0.7;0.03;0.0;2.75;4.15;4.55;;2.95;2.43;2.29;;2.85;2.5;1.67;2.09;2.26;2.19;;2.47;MULTIPOLYGON (((617704.84 7804775.55, 617816.68 7804948.86, 617715.25 7805129.85, 617501.98 7805137.54, 617390.14 7804964.23, 617491.57 7804783.24, 617704.84 7804775.55)))
619;113516.03;0.4;0.0;0.0;3.1;4.05;;;2.75;2.23;;;2.93;2.5;1.67;2.09;2.16;;;2.51;MULTIPOLYGON (((617390.14 7804964.23, 617501.98 7805137.54, 617400.55 7805318.54, 617187.28 7805326.22, 617075.44 7805152.92, 617176.87 7804971.92, 617390.14 7804964.23)))
620;113516.9;0.35;0.09;0.0;2.85;4.1;4.55;;2.8;2.22;2.32;;2.83;2.5;1.67;2.09;2.16;2.21;;2.46;MULTIPOLYGON (((618029.95 7804941.17, 618141.80 7805114.48, 618040.37 7805295.47, 617827.10 7805303.16, 617715.25 7805129.85, 617816.68 7804948.86, 618029.95 7804941.17)))
621;113528.52;0.4;0.0;0.29;3.5;4.2;;2.83;2.9;2.3;;1.56;3.2;2.5;1.67;2.09;2.19;;1.83;2.65;MULTIPOLYGON (((617096.25 7805861.54, 617208.09 7806034.86, 617106.65 7806215.87, 616893.37 7806223.56, 616781.53 7806050.23, 616882.97 7805869.23, 617096.25 7805861.54)))
622;113530.66;0.45;0.0;0.07;2.75;4.55;;3.01;3.65;2.5;;1.54;3.2;2.5;1.67;2.09;2.3;;1.82;2.65;MULTIPOLYGON (((616781.53 7806050.23, 616893.37 7806223.56, 616791.93 7806404.57, 616578.65 7806412.25, 616466.81 7806238.93, 616568.25 7806057.92, 616781.53 7806050.23)))
623;113531.54;0.3;0.0;0.0;2.3;4.95;;;4.55;2.63;;;3.43;1.25;1.67;1.46;2.05;;;2.45;MULTIPOLYGON (((617421.37 7806027.17, 617533.22 7806200.50, 617431.78 7806381.51, 617218.50 7806389.19, 617106.65 7806215.87, 617208.09 7806034.86, 617421.37 7806027.17)))
624;113533.69;0.25;0.0;0.0;2.35;4.95;;;4.5;2.6;;;3.43;1.25;3.33;2.29;2.45;;;2.86;MULTIPOLYGON (((617106.65 7806215.87, 617218.50 7806389.19, 617117.06 7806570.21, 616903.77 7806577.90, 616791.93 7806404.57, 616893.37 7806223.56, 617106.65 7806215.87)))
625;113523.35;0.55;0.0;0.11;3.55;3.75;;2.69;2.25;2.15;;1.4;2.9;2.5;3.33;2.92;2.54;;2.16;2.91;MULTIPOLYGON (((617085.84 7805507.22, 617197.68 7805680.54, 617096.25 7805861.54, 616882.97 7805869.23, 616771.13 7805695.91, 616872.57 7805514.91, 617085.84 7805507.22)))
626;113525.5;0.5;0.0;0.15;3.75;4.35;;2.95;3.2;2.42;;1.55;3.48;2.5;1.67;2.09;2.26;;1.82;2.79;MULTIPOLYGON (((616771.13 7805695.91, 616882.97 7805869.23, 616781.53 7806050.23, 616568.25 7806057.92, 616456.42 7805884.60, 616557.86 7805703.60, 616771.13 7805695.91)))
627;113526.37;0.35;0.0;0.71;3.2;3.95;;2.73;2.35;2.15;;1.72;2.78;3.75;3.33;3.54;2.85;;2.63;3.16;MULTIPOLYGON (((617410.96 7805672.85, 617522.81 7805846.17, 617421.37 7806027.17, 617208.09 7806034.86, 617096.25 7805861.54, 617197.68 7805680.54, 617410.96 7805672.85)))
628;113522.93;0.0;0.0;0.0;2.45;;;;1.35;0.0;;;1.9;0.0;0.0;0.0;0.0;;;0.95;MULTIPOLYGON (((618680.20 7805272.41, 618792.05 7805445.72, 618690.63 7805626.72, 618477.35 7805634.41, 618365.50 7805461.10, 618466.92 7805280.10, 618680.20 7805272.41)))
629;113525.09;0.15;0.0;0.1;3.1;4.45;;2.86;3.4;2.3;;1.48;3.25;1.25;1.67;1.46;1.88;;1.47;2.36;MULTIPOLYGON (((618365.50 7805461.10, 618477.35 7805634.41, 618375.92 7805815.42, 618162.64 7805823.10, 618050.79 7805649.79, 618152.22 7805468.78, 618365.50 7805461.10)))
630;113528.1;0.15;0.0;0.0;2.9;2.65;;;2.6;1.4;;;2.75;1.25;1.67;1.46;1.43;;;2.11;MULTIPOLYGON (((618690.63 7805626.72, 618802.49 7805800.04, 618701.06 7805981.05, 618487.78 7805988.74, 618375.92 7805815.42, 618477.35 7805634.41, 618690.63 7805626.72)))
631;113517.76;0.15;0.0;0.0;2.45;2.75;;;2.25;1.45;;;2.35;0.0;0.0;0.0;0.73;;;1.18;MULTIPOLYGON (((618669.77 7804918.10, 618781.62 7805091.41, 618680.20 7805272.41, 618466.92 7805280.10, 618355.07 7805106.79, 618456.50 7804925.79, 618669.77 7804918.10)))
632;113519.92;0.25;0.0;0.51;2.75;4.0;;2.71;2.85;2.13;;1.61;2.8;0.0;1.67;0.84;1.49;;1.23;1.82;MULTIPOLYGON (((618355.07 7805106.79, 618466.92 7805280.10, 618365.50 7805461.10, 618152.22 7805468.78, 618040.37 7805295.47, 618141.80 7805114.48, 618355.07 7805106.79)))
798;113263.59;1.4;0.0;0.0;3.6;1.8;;;1.8;1.6;;;2.7;1.25;0.0;0.63;1.12;;;1.67;MULTIPOLYGON (((603495.93 7789517.24, 603607.58 7789690.28, 603506.14 7789871.03, 603293.04 7789878.74, 603181.40 7789705.69, 603282.84 7789524.94, 603495.93 7789517.24)))
799;113265.72;1.5;0.0;0.0;3.55;1.65;;;1.75;1.58;;;2.65;2.5;0.0;1.25;1.42;;;1.95;MULTIPOLYGON (((603181.40 7789705.69, 603293.04 7789878.74, 603191.60 7790059.49, 602978.50 7790067.19, 602866.86 7789894.14, 602968.30 7789713.39, 603181.40 7789705.69)))
800;113266.66;1.3;0.0;0.91;3.2;1.85;;1.87;1.9;1.58;;1.39;2.55;2.5;0.0;1.25;1.42;;1.32;1.9;MULTIPOLYGON (((603820.67 7789682.58, 603932.33 7789855.62, 603830.88 7790036.38, 603617.79 7790044.08, 603506.14 7789871.03, 603607.58 7789690.28, 603820.67 7789682.58)))
801;113263.33;1.3;0.0;0.0;2.8;2.4;;;2.75;1.85;;;2.78;2.5;0.0;1.25;1.55;;;2.01;MULTIPOLYGON (((605089.01 7789282.57, 605200.68 7789455.61, 605099.24 7789636.35, 604886.15 7789644.06, 604774.49 7789471.02, 604875.92 7789290.27, 605089.01 7789282.57)))
802;113265.46;1.7;0.0;0.0;3.2;2.55;;;2.8;2.13;;;3.0;1.25;0.0;0.63;1.38;;;1.82;MULTIPOLYGON (((604774.49 7789471.02, 604886.15 7789644.06, 604784.71 7789824.81, 604571.61 7789832.51, 604459.96 7789659.47, 604561.39 7789478.72, 604774.49 7789471.02)))
803;113266.39;1.4;0.0;0.0;3.35;2.2;;;2.95;1.8;;;3.15;2.5;0.0;1.25;1.53;;;2.2;MULTIPOLYGON (((605413.77 7789447.90, 605525.44 7789620.95, 605424.00 7789801.70, 605210.91 7789809.40, 605099.24 7789636.35, 605200.68 7789455.61, 605413.77 7789447.90)))
804;113268.53;1.5;0.0;0.0;3.0;2.55;;;2.85;2.03;;;2.93;2.5;0.0;1.25;1.64;;;2.09;MULTIPOLYGON (((605099.24 7789636.35, 605210.91 7789809.40, 605109.47 7789990.15, 604896.37 7789997.86, 604784.71 7789824.81, 604886.15 7789644.06, 605099.24 7789636.35)))
805;113258.12;0.7;0.01;0.0;1.95;2.25;3.25;;2.55;1.48;1.63;;2.25;0.0;0.0;0.0;0.74;0.82;;1.13;MULTIPOLYGON (((605078.78 7788928.79, 605190.44 7789101.82, 605089.01 7789282.57, 604875.92 7789290.27, 604764.26 7789117.23, 604865.70 7788936.49, 605078.78 7788928.79)))
806;113260.26;1.35;0.0;0.0;3.05;2.6;;;3.1;1.98;;;3.08;1.25;1.67;1.46;1.72;;;2.27;MULTIPOLYGON (((604764.26 7789117.23, 604875.92 7789290.27, 604774.49 7789471.02, 604561.39 7789478.72, 604449.74 7789305.68, 604551.17 7789124.94, 604764.26 7789117.23)))
